15:21:14.335 INFO  testCases.TC_01_validateHomePage:23 - Assert title
15:21:17.153 INFO  testCases.TC_02_validateAdminLoginPage:18 - Open Login page
15:29:46.347 INFO  testCases.TC_01_validateHomePage:23 - Assert title
15:29:48.704 INFO  testCases.TC_02_validateAdminLoginPage:18 - Open Login page
15:33:06.496 INFO  testCases.TC_01_validateHomePage:23 - Assert title
15:33:09.904 INFO  testCases.TC_02_validateAdminLoginPage:18 - Open Login page
15:33:55.900 INFO  testCases.TC_01_validateHomePage:23 - Assert title
15:33:57.974 INFO  testCases.TC_02_validateAdminLoginPage:18 - Open Login page
15:34:38.121 INFO  testCases.TC_01_validateHomePage:23 - Assert title
15:34:41.087 INFO  testCases.TC_02_validateAdminLoginPage:18 - Open Login page
15:39:08.740 INFO  testCases.TC_01_validateHomePage:23 - Assert title
15:39:12.840 INFO  testCases.TC_02_validateAdminLoginPage:18 - Open Login page
16:03:37.386 INFO  testCases.TC_01_validateHomePage:23 - Assert title
16:03:40.966 INFO  testCases.TC_02_validateAdminLoginPage:18 - Open Login page
16:50:40.292 DEBUG org.apache.poi.openxml4j.opc.PackageRelationshipCollection:309 - Parsing relationship: /xl/_rels/workbook.xml.rels
16:50:40.303 DEBUG org.apache.poi.openxml4j.opc.PackageRelationshipCollection:309 - Parsing relationship: /_rels/.rels
16:50:40.508 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.poi.schemas.ooxml.system.ooxml
16:50:40.512 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLCONFIG
16:50:40.514 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLLANG
16:50:40.515 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLSCHEMA
16:50:40.516 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLTOOLS
16:50:40.518 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.xmlbeans.metadata.system.sXMLTOOLS
16:50:40.533 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:206 - Finished loading type system org.apache.xmlbeans.metadata.system.sXMLTOOLS
16:50:40.535 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.xmlbeans.metadata.system.sXMLSCHEMA
16:50:40.541 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:206 - Finished loading type system org.apache.xmlbeans.metadata.system.sXMLSCHEMA
16:50:40.542 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.xmlbeans.metadata.system.sXMLLANG
16:50:40.543 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:206 - Finished loading type system org.apache.xmlbeans.metadata.system.sXMLLANG
16:50:40.544 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.xmlbeans.metadata.system.sXMLCONFIG
16:50:40.545 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:206 - Finished loading type system org.apache.xmlbeans.metadata.system.sXMLCONFIG
16:50:40.546 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.poi.schemas.ooxml.system.ooxml
16:50:40.622 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:206 - Finished loading type system org.apache.poi.schemas.ooxml.system.ooxml
16:50:40.623 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle themefd26doctype
16:50:40.692 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle stylesheet5d8bdoctype
16:50:40.699 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctstylesheet4257type
16:50:40.705 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctfonts6623type
16:50:40.709 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctfont14d8type
16:50:40.719 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctfills2c6ftype
16:50:40.723 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctfill550ctype
16:50:40.725 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctborders0d66type
16:50:40.729 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctborderf935type
16:50:40.733 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctcellxfs1322type
16:50:40.737 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctxf97f7type
16:50:40.741 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctcellstylexfsa81ftype
